fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand
2015-12-26,5,1,99,52,21,26,73,425.99,36.71,24.1,486.8
2015-12-27,6,1,100,51,23,26,70,298.94,9.92,27.13,335.99
2015-12-28,0,0,101,53,22,26,101,413.35,49.55,20.56,483.46000000000004
2015-12-29,1,0,102,54,22,26,102,492.08,23.29,55.57,570.94
2015-12-30,2,0,101,53,23,25,101,383.13,32.87,32.6,448.6
2015-12-31,3,0,99,51,22,26,99,293.77,47.21,39.3,380.28
2016-01-01,4,0,100,52,23,25,100,0.0,0.86,0.07,0.9299999999999999
2016-01-02,5,1,101,53,23,25,70,238.4,0.57,1.73,240.7
2016-01-03,6,1,101,54,23,24,74,274.09,1.34,18.63,294.05999999999995
2016-01-04,0,0,101,52,26,23,101,315.96,16.46,33.51,365.92999999999995
2016-01-05,1,0,101,53,26,22,101,260.28,39.05,22.86,322.19
2016-01-06,2,0,102,55,27,20,102,423.41,5.11,26.38,454.90000000000003
2016-01-07,3,0,104,58,26,20,104,0.0,0.0,0.09,0.09
2016-01-08,4,0,104,55,28,21,104,272.74,21.92,32.47,327.13
2016-01-09,5,1,103,56,26,21,74,442.08,21.8,29.79,493.67
2016-01-10,6,1,102,55,26,21,71,318.64,19.63,29.48,367.75
2016-01-11,0,0,101,54,25,22,101,438.77,47.52,41.46,527.75
2016-01-12,1,0,102,55,25,22,102,420.86,19.57,51.63,492.06
2016-01-13,2,0,104,54,29,21,104,292.48,42.04,37.42,371.94000000000005
2016-01-14,3,0,103,52,30,21,103,475.19,53.53,8.36,537.08
2016-01-15,4,0,102,52,29,21,102,127.84,24.32,38.17,190.32999999999998
2016-01-16,5,1,102,54,26,22,71,306.21,26.84,15.15,348.19999999999993
2016-01-17,6,1,102,52,26,24,74,229.18,7.5,33.45,270.13
2016-01-18,0,0,100,51,25,24,100,416.56,8.03,16.61,441.2
2016-01-19,1,0,99,49,28,22,99,329.51,22.37,26.66,378.54
2016-01-20,2,0,100,50,29,21,100,103.02,82.64,9.76,195.42
2016-01-21,3,0,101,51,29,21,101,463.01,23.62,20.54,507.17
2016-01-22,4,0,101,51,30,20,101,270.7,30.28,4.49,305.47
2016-01-23,5,1,101,52,28,21,74,181.82,10.07,26.11,218.0
2016-01-24,6,1,104,53,28,23,77,250.48,6.09,19.04,275.61
2016-01-25,0,0,100,50,27,23,100,314.88,34.67,47.43,396.98
2016-01-26,1,0,103,53,27,23,103,211.44,27.95,25.69,265.08
2016-01-27,2,0,104,53,29,22,104,208.57,50.45,18.91,277.93
2016-01-28,3,0,106,55,28,23,106,231.52,9.92,33.88,275.32
2016-01-29,4,0,106,54,29,23,106,527.26,8.91,23.0,559.17
2016-01-30,5,1,105,52,30,23,76,241.01,8.85,41.53,291.39
2016-01-31,6,1,108,54,29,25,77,407.79,7.31,22.78,437.88
2016-02-01,0,0,108,55,28,25,108,128.8,21.25,31.46,181.51000000000002
2016-02-02,1,0,106,53,29,24,106,276.55,17.75,67.41,361.71000000000004
2016-02-03,2,0,106,51,30,25,106,275.53,34.91,39.59,350.03
2016-02-04,3,0,103,46,32,25,103,198.61,15.86,40.77,255.24000000000004
2016-02-05,4,0,102,48,29,25,102,348.34,21.8,27.67,397.81
2016-02-06,5,1,102,49,28,25,76,289.17,3.7,26.28,319.15
2016-02-07,6,1,101,48,28,25,75,442.53,3.87,19.28,465.67999999999995
2016-02-08,0,0,102,48,29,25,102,188.49,15.82,31.08,235.39
2016-02-09,1,0,102,49,28,25,102,330.27,47.44,35.71,413.41999999999996
2016-02-10,2,0,102,49,28,25,102,232.0,86.8,21.85,340.65000000000003
2016-02-11,3,0,102,49,27,26,102,258.53,31.06,8.46,298.04999999999995
2016-02-12,4,0,102,48,27,27,102,414.14,11.32,31.41,456.87
2016-02-13,5,1,104,50,28,26,76,215.54,7.69,13.83,237.06
2016-02-14,6,1,104,50,27,27,72,212.22,15.33,31.43,258.98
2016-02-15,0,0,104,48,29,27,104,363.74,20.19,28.52,412.45
2016-02-16,1,0,104,48,31,25,104,202.44,9.66,36.1,248.2
2016-02-17,2,0,105,49,30,26,105,189.63,36.31,16.46,242.4
2016-02-18,3,0,103,47,29,27,103,302.21,8.42,12.72,323.35
2016-02-19,4,0,104,48,29,27,104,194.52,56.16,21.23,271.91
2016-02-20,5,1,103,48,29,26,72,178.77,13.33,53.7,245.8
2016-02-21,6,1,102,46,31,25,71,267.41,15.83,30.93,314.17
2016-02-22,0,0,100,48,29,23,100,339.44,30.98,13.32,383.74
2016-02-23,1,0,100,49,28,23,100,276.59,30.56,13.16,320.31
2016-02-24,2,0,100,51,27,22,100,235.1,17.4,34.31,286.81
2016-02-25,3,0,102,51,29,22,102,278.89,64.27,35.02,378.17999999999995
2016-02-26,4,0,104,53,29,22,104,199.39,17.79,21.95,239.12999999999997
2016-02-27,5,1,103,54,27,22,69,122.19,7.21,34.24,163.64000000000001
2016-02-28,6,1,102,53,28,21,73,325.81,16.69,33.66,376.15999999999997
2016-02-29,0,0,102,51,32,19,102,315.59,37.76,26.35,379.7
2016-03-01,1,0,103,53,32,18,103,212.7,31.27,35.64,279.61
2016-03-02,2,0,103,49,36,18,103,146.47,45.47,10.93,202.87
2016-03-03,3,0,102,49,36,17,102,379.87,5.49,9.7,395.06
2016-03-04,4,0,102,48,36,18,102,181.49,9.93,17.69,209.11
2016-03-05,5,1,102,47,37,18,72,186.04,23.66,18.36,228.06
2016-03-06,6,1,104,49,37,18,75,400.73,5.37,17.3,423.40000000000003
2016-03-07,0,0,103,47,36,20,103,295.9,9.98,21.49,327.37
2016-03-08,1,0,106,49,36,21,106,311.26,22.61,16.93,350.8
2016-03-09,2,0,106,49,37,20,106,155.02,23.78,18.05,196.85000000000002
2016-03-10,3,0,105,49,36,20,105,165.67,25.28,24.88,215.82999999999998
2016-03-11,4,0,104,49,35,20,104,150.26,25.28,12.86,188.39999999999998
2016-03-12,5,1,104,49,34,21,79,221.17,11.43,11.71,244.31
2016-03-13,6,1,104,50,33,21,73,285.28,9.07,10.28,304.62999999999994
2016-03-14,0,0,104,52,31,21,104,251.56,34.85,18.93,305.34000000000003
2016-03-15,1,0,104,53,32,19,104,167.72,19.23,19.58,206.52999999999997
2016-03-16,2,0,103,52,32,19,103,255.57,46.24,19.91,321.72
2016-03-17,3,0,102,53,31,18,102,408.96,27.45,20.38,456.78999999999996
2016-03-18,4,0,102,51,34,17,102,171.45,43.08,10.72,225.24999999999997
2016-03-19,5,1,102,51,34,17,70,92.54,15.95,35.51,144.0
2016-03-20,6,1,103,54,31,18,67,187.04,2.39,28.47,217.89999999999998
2016-03-21,0,0,103,54,31,18,103,315.05,29.28,17.7,362.03000000000003
2016-03-22,1,0,102,54,32,16,102,289.01,30.98,7.22,327.21000000000004
2016-03-23,2,0,101,55,29,17,101,164.33,57.97,13.05,235.35000000000002
2016-03-24,3,0,101,57,28,16,101,214.71,9.33,22.5,246.54000000000002
2016-03-25,4,0,101,59,27,15,101,288.1,20.14,21.65,329.89
2016-03-26,5,1,103,59,28,16,73,157.22,9.18,7.84,174.24
2016-03-27,6,1,102,58,28,16,64,268.87,24.41,25.42,318.70000000000005
2016-03-28,0,0,102,60,27,15,102,169.29,47.43,10.06,226.78
2016-03-29,1,0,102,59,27,16,102,247.43,10.14,17.49,275.06
2016-03-30,2,0,103,60,25,18,103,149.9,8.44,25.55,183.89000000000001
2016-03-31,3,0,103,62,25,16,103,215.25,3.81,7.77,226.83
2016-04-01,4,0,102,62,24,16,102,341.54,7.35,20.07,368.96000000000004
2016-04-02,5,1,102,59,27,16,70,154.36,7.43,12.31,174.10000000000002
2016-04-03,6,1,104,60,27,17,72,355.3,12.03,33.42,400.75
2016-04-04,0,0,101,58,26,17,101,146.68,8.35,23.48,178.51
2016-04-05,1,0,101,57,27,17,101,273.47,12.44,20.57,306.48
2016-04-06,2,0,101,57,26,18,101,103.1,15.87,23.55,142.52
2016-04-07,3,0,102,57,26,19,102,142.7,17.31,23.64,183.64999999999998
2016-04-08,4,0,104,60,26,18,104,294.93,5.64,27.96,328.53
2016-04-09,5,1,102,59,25,18,72,188.97,15.04,32.81,236.82
2016-04-10,6,1,101,57,26,18,72,101.94,7.55,18.08,127.57
2016-04-11,0,0,102,56,27,19,102,175.27,27.05,2.01,204.33
2016-04-12,1,0,102,56,26,20,102,286.49,48.24,16.39,351.12
2016-04-13,2,0,105,58,25,22,105,241.09,59.81,27.36,328.26
2016-04-14,3,0,105,59,24,22,105,312.84,22.68,11.11,346.63
2016-04-15,4,0,105,58,25,22,105,165.55,16.58,18.96,201.09
2016-04-16,5,1,103,58,23,22,70,154.16,25.46,22.79,202.41
2016-04-17,6,1,101,57,22,22,73,258.11,4.16,18.51,280.78000000000003
2016-04-18,0,0,101,58,21,22,101,147.03,35.49,16.33,198.85000000000002
2016-04-19,1,0,100,57,22,21,100,161.15,15.13,12.3,188.58
2016-04-20,2,0,99,56,22,21,99,113.97,26.91,9.84,150.72
2016-04-21,3,0,98,55,21,22,98,145.42,13.58,12.73,171.73
2016-04-22,4,0,99,52,24,23,99,143.52,10.84,27.93,182.29000000000002
2016-04-23,5,1,97,51,22,24,72,158.87,18.33,64.9,242.1
2016-04-24,6,1,98,51,23,24,70,172.1,8.68,4.66,185.44
2016-04-25,0,0,97,51,22,24,97,140.78,51.79,31.97,224.54
2016-04-26,1,0,100,51,25,24,100,183.34,52.18,25.57,261.09000000000003
2016-04-27,2,0,101,50,27,24,101,318.86,78.1,26.58,423.54
2016-04-28,3,0,101,50,27,24,101,187.0,50.16,22.4,259.56
2016-04-29,4,0,101,52,25,24,101,250.16,42.21,32.07,324.44
2016-04-30,5,1,101,51,28,22,73,232.38,29.82,43.12,305.32
2016-05-01,6,1,101,51,28,22,73,0.0,0.0,0.87,0.87
2016-05-02,0,0,104,51,32,21,104,273.31,21.81,16.27,311.39
2016-05-03,1,0,104,52,31,21,104,164.22,8.89,27.13,200.24
2016-05-04,2,0,104,52,32,20,104,220.39,11.36,29.53,261.28
2016-05-05,3,0,105,50,34,21,105,288.56,49.66,19.39,357.61
2016-05-06,4,0,105,51,33,21,105,236.37,21.19,16.34,273.9
2016-05-07,5,1,105,52,30,23,76,235.56,13.87,18.37,267.8
2016-05-08,6,1,104,51,31,22,70,192.24,32.05,21.99,246.28000000000003
2016-05-09,0,0,106,55,28,23,106,207.27,7.62,26.83,241.72000000000003
2016-05-10,1,0,104,51,32,21,104,198.39,12.95,30.46,241.79999999999998
2016-05-11,2,0,103,51,32,20,103,157.97,37.77,21.69,217.43
2016-05-12,3,0,103,52,31,20,103,197.45,23.22,11.88,232.54999999999998
2016-05-13,4,0,102,51,31,20,102,252.95,25.35,9.65,287.95
2016-05-14,5,1,102,47,35,20,73,151.37,34.81,22.22,208.4
2016-05-15,6,1,103,47,35,21,72,210.29,17.12,23.31,250.72
2016-05-16,0,0,104,48,35,21,104,166.1,52.68,20.69,239.47
2016-05-17,1,0,105,50,34,21,105,271.3,12.11,17.31,300.72
2016-05-18,2,0,104,51,32,21,104,245.61,21.14,16.5,283.25
2016-05-19,3,0,104,51,32,21,104,211.15,30.34,26.96,268.45
2016-05-20,4,0,105,53,32,20,105,95.93,41.3,13.12,150.35000000000002
2016-05-21,5,1,104,52,32,20,79,224.32,6.89,7.91,239.11999999999998
2016-05-22,6,1,102,51,31,20,71,266.9,15.56,17.35,299.81
2016-05-23,0,0,99,52,27,20,99,364.27,51.11,19.96,435.34
2016-05-24,1,0,99,53,27,19,99,214.82,7.2,45.93,267.95
2016-05-25,2,0,98,52,27,19,98,165.36,43.05,30.97,239.38000000000002
2016-05-26,3,0,98,55,24,19,98,165.65,46.68,16.87,229.20000000000002
2016-05-27,4,0,100,54,28,18,100,113.16,36.82,31.3,181.28
2016-05-28,5,1,100,55,27,18,70,201.24,9.94,44.06,255.24
2016-05-29,6,1,99,55,27,17,65,136.68,4.11,29.28,170.07000000000002
2016-05-30,0,0,100,54,29,17,100,193.79,8.72,11.48,213.98999999999998
2016-05-31,1,0,101,54,30,17,101,139.64,8.3,20.03,167.97
2016-06-01,2,0,102,55,30,17,102,138.47,30.13,30.43,199.03
2016-06-02,3,0,104,56,30,18,104,149.42,49.16,8.1,206.67999999999998
2016-06-03,4,0,103,55,30,18,103,126.09,22.51,26.38,174.98
2016-06-04,5,1,103,57,28,18,65,91.02,3.56,12.37,106.95
2016-06-05,6,1,101,55,27,19,70,110.51,11.3,38.68,160.49
2016-06-06,0,0,103,55,27,21,103,178.79,13.09,22.15,214.03
2016-06-07,1,0,100,52,28,20,100,187.46,34.78,23.66,245.9
2016-06-08,2,0,100,53,28,19,100,300.15,25.29,32.47,357.90999999999997
2016-06-09,3,0,99,52,28,19,99,135.86,19.27,32.4,187.53000000000003
2016-06-10,4,0,101,53,29,19,101,175.78,29.79,31.6,237.17
2016-06-11,5,1,102,54,30,18,71,169.21,8.6,38.98,216.79
2016-06-12,6,1,102,55,29,18,73,231.87,19.89,29.64,281.4
2016-06-13,0,0,104,57,28,19,104,103.86,19.55,20.73,144.14
2016-06-14,1,0,102,55,28,19,102,119.96,45.41,9.45,174.82
2016-06-15,2,0,99,51,29,19,99,230.56,57.92,19.4,307.88
2016-06-16,3,0,98,51,28,19,98,135.62,9.89,15.13,160.64
2016-06-17,4,0,99,52,28,19,99,132.61,21.04,11.72,165.37
2016-06-18,5,1,99,52,27,20,72,181.01,3.18,8.14,192.32999999999998
2016-06-19,6,1,102,55,26,21,69,182.44,3.33,26.75,212.52
2016-06-20,0,0,101,56,25,20,101,152.22,12.95,28.57,193.73999999999998
2016-06-21,1,0,101,55,26,20,101,154.51,40.16,29.77,224.44
2016-06-22,2,0,101,55,26,20,101,282.39,15.7,8.55,306.64
2016-06-23,3,0,100,55,24,21,100,125.48,13.53,12.54,151.54999999999998
2016-06-24,4,0,102,54,26,22,102,126.15,40.58,26.64,193.37
2016-06-25,5,1,102,55,26,21,69,95.3,12.27,23.59,131.16
2016-06-26,6,1,103,55,27,21,74,87.03,48.26,12.59,147.88
2016-06-27,0,0,102,54,27,21,102,164.13,25.38,25.26,214.76999999999998
2016-06-28,1,0,104,55,27,22,104,164.92,53.96,6.2,225.07999999999998
2016-06-29,2,0,104,55,26,23,104,155.97,34.19,31.69,221.85
2016-06-30,3,0,103,55,27,21,103,63.1,16.16,16.65,95.91
2016-07-01,4,0,103,54,28,21,103,167.88,5.27,16.45,189.6
2016-07-02,5,1,104,56,27,21,76,129.7,21.33,19.01,170.03999999999996
2016-07-03,6,1,104,56,27,21,76,93.95,10.39,28.39,132.73000000000002
2016-07-04,0,0,102,55,26,21,102,95.62,22.29,34.25,152.16
2016-07-05,1,0,102,55,26,21,102,128.31,25.51,24.77,178.59
2016-07-06,2,0,103,56,27,20,103,203.73,13.5,37.44,254.67
2016-07-07,3,0,105,57,27,21,105,148.65,28.98,30.49,208.12
2016-07-08,4,0,105,57,26,22,105,197.13,32.74,6.1,235.97
2016-07-09,5,1,105,54,28,23,73,53.79,30.81,14.51,99.11
2016-07-10,6,1,104,51,30,23,70,138.2,14.99,26.09,179.28
2016-07-11,0,0,103,50,30,23,103,136.43,27.22,27.96,191.61
2016-07-12,1,0,102,50,28,24,102,184.87,41.87,26.82,253.56
2016-07-13,2,0,102,50,28,24,102,177.02,31.49,29.94,238.45000000000002
2016-07-14,3,0,100,48,26,26,100,81.29,8.84,11.96,102.09
2016-07-15,4,0,101,47,26,28,101,99.54,12.46,16.05,128.05
2016-07-16,5,1,102,47,27,28,73,112.62,16.76,51.47,180.85
2016-07-17,6,1,103,46,28,29,73,127.92,7.91,52.15,187.98000000000002
2016-07-18,0,0,101,48,26,27,101,168.32,6.6,32.62,207.54
2016-07-19,1,0,102,48,24,30,102,128.24,15.88,43.78,187.9
2016-07-20,2,0,101,48,24,29,101,167.63,17.55,58.99,244.17000000000002
2016-07-21,3,0,101,49,20,32,101,113.87,43.09,35.66,192.62
2016-07-22,4,0,98,47,19,32,98,89.94,11.58,22.16,123.67999999999999
2016-07-23,5,1,98,47,21,30,72,69.12,18.36,28.05,115.53
2016-07-24,6,1,98,48,21,29,74,156.71,8.92,13.47,179.1
2016-07-25,0,0,98,49,20,29,98,144.22,25.02,74.33,243.57
2016-07-26,1,0,100,51,20,29,100,65.96,44.82,48.38,159.16
2016-07-27,2,0,102,51,20,31,102,69.81,10.89,18.38,99.08
2016-07-28,3,0,101,50,22,29,101,157.75,35.04,55.72,248.51
2016-07-29,4,0,100,48,22,30,100,76.16,48.0,59.35,183.51
2016-07-30,5,1,98,47,21,30,70,175.63,19.11,38.25,232.99
2016-07-31,6,1,99,48,22,29,75,112.19,13.54,34.52,160.25
2016-08-01,0,0,97,48,22,27,97,90.43,20.95,44.2,155.58
2016-08-02,1,0,97,48,22,27,97,76.79,33.54,43.92,154.25
2016-08-03,2,0,98,48,23,27,98,135.86,32.36,42.93,211.15000000000003
2016-08-04,3,0,99,49,23,27,99,225.86,33.89,44.05,303.8
2016-08-05,4,0,100,49,25,26,100,140.37,68.47,52.84,261.68
2016-08-06,5,1,100,47,27,26,73,95.2,89.37,15.4,199.97
2016-08-07,6,1,101,46,28,27,74,196.79,34.37,42.14,273.3
2016-08-08,0,0,101,46,28,27,101,98.75,111.04,45.84,255.63000000000002
2016-08-09,1,0,101,48,25,28,101,197.58,76.24,35.44,309.26
2016-08-10,2,0,100,47,25,28,100,158.8,31.71,63.79,254.3
2016-08-11,3,0,99,46,26,27,99,163.84,2.92,30.69,197.45
2016-08-12,4,0,98,45,25,28,98,179.89,17.8,48.34,246.03
2016-08-13,5,1,98,44,24,30,71,151.37,6.65,48.28,206.3
2016-08-14,6,1,98,45,25,28,74,90.67,4.94,27.26,122.87
2016-08-15,0,0,97,44,25,28,97,133.22,33.49,27.63,194.34
2016-08-16,1,0,97,43,26,28,97,89.59,12.21,55.75,157.55
2016-08-17,2,0,98,43,27,28,98,61.75,20.98,47.69,130.42000000000002
2016-08-18,3,0,97,42,27,28,97,167.49,20.13,40.1,227.72
2016-08-19,4,0,100,43,28,29,100,177.17,37.13,5.57,219.86999999999998
2016-08-20,5,1,100,43,28,29,72,122.37,3.86,25.82,152.05
2016-08-21,6,1,101,45,27,29,73,188.85,9.0,46.68,244.53
2016-08-22,0,0,100,45,26,29,100,151.75,11.84,20.13,183.72
2016-08-23,1,0,99,43,29,27,99,95.75,23.14,15.71,134.6
2016-08-24,2,0,99,45,26,28,99,73.26,5.97,51.19,130.42000000000002
2016-08-25,3,0,100,46,26,28,100,128.74,12.5,23.93,165.17000000000002
2016-08-26,4,0,100,45,27,28,100,138.29,10.57,22.88,171.73999999999998
2016-08-27,5,1,101,44,30,27,73,84.43,7.78,48.39,140.60000000000002
2016-08-28,6,1,103,43,32,28,77,193.19,8.99,40.86,243.04000000000002
2016-08-29,0,0,103,42,34,27,103,98.17,13.98,49.01,161.16
2016-08-30,1,0,103,42,32,29,103,61.41,12.81,26.48,100.7
2016-08-31,2,0,104,44,30,30,104,160.52,11.5,35.96,207.98000000000002
2016-09-01,3,0,104,44,31,29,104,217.31,6.26,29.06,252.63
2016-09-02,4,0,105,44,33,28,105,70.66,85.5,51.6,207.76
2016-09-03,5,1,105,47,31,27,80,290.41,15.57,27.93,333.91
2016-09-04,6,1,105,48,30,27,71,144.92,29.35,45.41,219.67999999999998
2016-09-05,0,0,103,48,28,27,103,237.22,26.25,17.97,281.44000000000005
2016-09-06,1,0,104,50,27,27,104,225.9,43.53,27.17,296.6
2016-09-07,2,0,103,49,27,27,103,256.19,44.12,12.43,312.74
2016-09-08,3,0,103,49,27,27,103,227.89,23.19,31.76,282.84
2016-09-09,4,0,103,51,25,27,103,178.14,29.92,26.4,234.46
2016-09-10,5,1,102,52,21,29,73,165.41,22.71,48.19,236.31
2016-09-11,6,1,100,51,20,29,69,262.37,21.3,15.86,299.53000000000003
2016-09-12,0,0,99,49,21,29,99,161.81,28.03,40.84,230.68
2016-09-13,1,0,100,48,23,29,100,211.17,37.9,40.11,289.18
2016-09-14,2,0,99,47,23,29,99,161.67,21.3,34.97,217.94
2016-09-15,3,0,99,48,21,30,99,254.76,89.85,17.66,362.27000000000004
2016-09-16,4,0,100,49,20,31,100,176.18,47.84,11.44,235.46
2016-09-17,5,1,102,50,20,32,78,294.26,32.17,41.16,367.59000000000003
2016-09-18,6,1,100,51,19,30,73,116.71,9.53,36.05,162.29
2016-09-19,0,0,98,50,20,28,98,203.35,31.37,22.38,257.1
2016-09-20,1,0,98,50,21,27,98,217.85,38.64,24.73,281.22
2016-09-21,2,0,100,51,22,27,100,130.98,33.46,44.39,208.82999999999998
2016-09-22,3,0,100,52,21,27,100,197.16,15.93,33.52,246.61
2016-09-23,4,0,101,52,22,27,101,189.14,36.42,11.73,237.29
2016-09-24,5,1,102,52,23,27,76,314.05,20.64,10.03,344.71999999999997
2016-09-25,6,1,99,48,24,27,66,270.6,8.84,31.88,311.32
2016-09-26,0,0,98,47,24,27,98,374.73,11.79,31.83,418.35
2016-09-27,1,0,99,49,23,27,99,341.07,48.32,37.86,427.25
2016-09-28,2,0,100,48,26,26,100,428.74,9.21,69.77,507.71999999999997
2016-09-29,3,0,101,48,30,23,101,342.34,12.89,34.05,389.28
2016-09-30,4,0,102,50,29,23,102,159.9,14.29,31.02,205.21
2016-10-01,5,1,101,48,30,23,75,272.67,13.31,33.99,319.97
2016-10-02,6,1,100,48,29,23,75,403.6,15.15,76.71,495.46
2016-10-03,0,0,102,49,31,22,102,406.27,5.58,14.43,426.28
2016-10-04,1,0,101,51,29,21,101,319.06,24.45,26.4,369.90999999999997
2016-10-05,2,0,102,49,32,21,102,531.79,23.32,17.74,572.85
2016-10-06,3,0,101,49,31,21,101,296.14,11.09,19.02,326.24999999999994
2016-10-07,4,0,101,47,33,21,101,321.35,11.25,18.43,351.03000000000003
2016-10-08,5,1,104,50,33,21,71,250.01,6.7,30.83,287.53999999999996
2016-10-09,6,1,104,49,32,23,70,414.55,5.54,29.55,449.64000000000004
2016-10-10,0,0,105,49,32,24,105,224.64,4.18,9.24,238.06
2016-10-11,1,0,105,48,33,24,105,373.14,177.22,35.34,585.7
2016-10-12,2,0,105,47,35,23,105,320.93,57.62,37.59,416.14
2016-10-13,3,0,105,47,35,23,105,297.03,66.25,21.76,385.03999999999996
2016-10-14,4,0,105,47,34,24,105,272.09,72.1,33.27,377.4599999999999
2016-10-15,5,1,105,47,34,24,76,241.68,46.3,19.09,307.07
2016-10-16,6,1,103,47,33,23,78,464.67,7.51,38.0,510.18
2016-10-17,0,0,104,46,34,24,104,351.04,3.66,9.88,364.58000000000004
2016-10-18,1,0,103,45,34,24,103,290.15,30.16,13.91,334.22
2016-10-19,2,0,104,45,35,24,104,184.72,40.03,20.9,245.65
2016-10-20,3,0,105,45,35,25,105,368.74,6.32,8.01,383.07
2016-10-21,4,0,106,46,34,26,106,291.81,16.26,44.88,352.95
2016-10-22,5,1,105,46,32,27,74,146.02,11.04,36.9,193.96
2016-10-23,6,1,105,46,33,26,77,266.15,30.39,63.05,359.59
2016-10-24,0,0,105,44,35,26,105,260.93,3.16,13.05,277.14000000000004
2016-10-25,1,0,105,46,34,25,105,438.83,33.04,21.52,493.39
2016-10-26,2,0,106,46,35,25,106,204.0,33.32,10.58,247.9
2016-10-27,3,0,105,46,33,26,105,224.61,33.02,33.99,291.62
2016-10-28,4,0,105,46,33,26,105,241.43,28.7,36.46,306.59
2016-10-29,5,1,105,47,32,26,78,409.26,69.95,79.82,559.03
2016-10-30,6,1,104,49,29,26,72,353.77,12.73,23.78,390.28
2016-10-31,0,0,103,48,30,25,103,299.88,19.22,13.43,332.53000000000003
2016-11-01,1,0,102,47,30,25,102,179.18,55.78,10.99,245.95000000000002
2016-11-02,2,0,102,48,28,26,102,287.43,3.06,20.83,311.32
2016-11-03,3,0,102,48,28,26,102,288.17,9.33,10.44,307.94
2016-11-04,4,0,101,49,28,24,101,166.67,40.87,39.5,247.04
2016-11-05,5,1,104,51,28,25,72,169.77,25.69,38.5,233.96
2016-11-06,6,1,104,50,29,25,75,212.27,8.01,38.95,259.23
2016-11-07,0,0,103,49,30,24,103,241.55,28.36,23.93,293.84000000000003
2016-11-08,1,0,104,49,31,24,104,141.64,59.96,33.63,235.23
2016-11-09,2,0,104,50,30,24,104,175.95,54.89,11.25,242.08999999999997
2016-11-10,3,0,103,50,30,23,103,213.65,14.37,33.66,261.68
2016-11-11,4,0,101,47,32,22,101,223.93,19.38,46.29,289.6
2016-11-12,5,1,100,46,33,21,76,285.17,28.21,33.31,346.69
2016-11-13,6,1,98,45,32,21,73,295.11,2.6,25.27,322.98
2016-11-14,0,0,99,46,33,20,99,332.39,17.14,38.82,388.34999999999997
2016-11-15,1,0,101,50,31,20,101,205.19,77.94,21.15,304.28
2016-11-16,2,0,103,49,36,18,103,267.43,16.39,14.27,298.09
2016-11-17,3,0,104,50,34,20,104,283.59,0.0,20.6,304.19
2016-11-18,4,0,105,53,33,19,105,219.79,21.4,4.75,245.94
2016-11-19,5,1,104,54,31,19,74,175.16,7.43,18.32,200.91
2016-11-20,6,1,104,54,32,18,70,117.41,9.11,24.8,151.32
2016-11-21,0,0,105,54,32,19,105,207.26,4.43,5.31,217.0
2016-11-22,1,0,105,53,34,18,105,162.95,9.18,13.97,186.1
2016-11-23,2,0,105,52,34,19,105,306.11,13.65,11.75,331.51
2016-11-24,3,0,105,52,34,19,105,198.03,4.96,33.95,236.94
2016-11-25,4,0,103,52,32,19,103,142.15,57.74,27.7,227.59
2016-11-26,5,1,103,52,32,19,75,180.26,24.03,13.31,217.6
2016-11-27,6,1,105,53,31,21,78,318.09,12.47,37.96,368.52
2016-11-28,0,0,105,55,29,21,105,162.9,13.8,18.65,195.35000000000002
2016-11-29,1,0,105,54,27,24,105,321.96,15.56,27.38,364.9
2016-11-30,2,0,103,53,26,24,103,170.05,36.35,16.61,223.01
2016-12-01,3,0,102,52,30,20,102,382.89,24.79,18.2,425.88
2016-12-02,4,0,104,51,33,20,104,297.0,40.42,24.07,361.49
2016-12-03,5,1,105,53,32,20,79,227.25,4.59,12.68,244.52
2016-12-04,6,1,104,53,33,18,72,328.18,10.32,25.13,363.63
2016-12-05,0,0,104,52,34,18,104,160.29,18.36,33.74,212.39
2016-12-06,1,0,105,55,32,18,105,193.35,9.27,21.07,223.69
2016-12-07,2,0,103,55,29,19,103,321.34,22.43,16.22,359.99
2016-12-08,3,0,102,54,29,19,102,243.35,24.95,20.74,289.04
2016-12-09,4,0,103,57,27,19,103,240.77,4.71,21.5,266.98
2016-12-10,5,1,103,57,27,19,69,207.36,2.28,27.48,237.12
2016-12-11,6,1,102,55,29,18,66,274.85,17.19,12.64,304.68
2016-12-12,0,0,103,56,29,18,103,310.32,74.26,12.63,397.21
2016-12-13,1,0,104,56,29,19,104,303.17,0.0,3.21,306.38
2016-12-14,2,0,103,55,29,19,103,223.33,57.28,21.35,301.96000000000004
2016-12-15,3,0,102,54,30,18,102,155.88,19.84,34.8,210.51999999999998
2016-12-16,4,0,102,54,30,18,102,269.99,20.88,25.8,316.67
2016-12-17,5,1,102,55,28,19,71,283.51,24.09,23.18,330.78
2016-12-18,6,1,106,58,30,18,68,276.16,33.03,6.08,315.27000000000004
2016-12-19,0,0,105,57,30,18,105,0.03,0.18,0.31,0.52
2016-12-20,1,0,104,55,30,19,104,319.75,33.84,24.0,377.59000000000003
2016-12-21,2,0,104,54,30,20,104,258.11,12.94,5.26,276.31
2016-12-22,3,0,105,55,30,20,105,269.39,2.73,17.65,289.77
2016-12-23,4,0,104,56,29,19,104,222.14,16.5,19.43,258.07
2016-12-24,5,1,105,52,33,20,80,441.74,11.64,24.98,478.36
