fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand,nombre_dia,mes,N02BE_demand_lag1,N02BE_demand_lag7,N02BE_demand_rolling7,N05B_demand_lag1,N05B_demand_lag7,N05B_demand_rolling7,M01AB_demand_lag1,M01AB_demand_lag7,M01AB_demand_rolling7
2016-10-08,5,1,104,50,33,21,71,250.01,6.7,30.83,287.54,Sabado,10,321.35,272.67,346.28982142857143,11.25,13.31,13.934285714285716,18.43,33.99,26.356249999999996
2016-10-09,6,1,104,49,32,23,70,414.55,5.54,29.55,449.64,Domingo,10,250.01,403.6,347.8541071428572,6.7,15.15,12.561428571428573,30.83,57.64375,22.342857142857145
2016-10-10,0,0,105,49,32,24,105,224.64,4.18,9.24,238.06,Lunes,10,414.55,406.27,321.9069642857143,5.54,5.58,12.361428571428572,29.55,14.43,21.601428571428567
2016-10-11,1,0,105,48,33,24,105,373.14,62.6325,35.34,585.7,Martes,10,224.64,319.06,329.6326785714286,4.18,24.45,17.81607142857143,9.24,26.4,22.87857142857143
2016-10-12,2,0,105,47,35,23,105,320.93,57.62,37.59,416.14,Miercoles,10,373.14,427.59875,314.3942857142857,62.6325,23.32,22.71607142857143,35.34,17.74,25.714285714285715
2016-10-13,3,0,105,47,35,23,105,297.03,62.6325,21.76,385.04,Jueves,10,320.93,296.14,314.5214285714286,57.62,11.09,30.079285714285714,37.59,19.02,26.10571428571429
2016-10-14,4,0,105,47,34,24,105,272.09,62.6325,33.27,377.4599999999999,Viernes,10,297.03,321.35,307.4842857142857,62.6325,11.25,37.419642857142854,21.76,18.43,28.225714285714286
2016-10-15,5,1,105,47,34,24,76,241.68,46.3,19.09,307.07,Sabado,10,272.09,250.01,306.2942857142857,62.6325,6.7,43.07678571428571,33.27,30.83,26.548571428571428
2016-10-16,6,1,103,47,33,23,78,427.59875,7.51,38.0,510.18,Domingo,10,241.68,414.55,308.1583928571428,46.3,5.54,43.35821428571428,19.09,29.55,27.755714285714287
2016-10-17,0,0,104,46,34,24,104,351.04,3.66,9.88,364.58,Lunes,10,427.59875,224.64,326.2155357142857,7.51,4.18,43.283928571428575,38.0,9.24,27.84714285714286
2016-10-18,1,0,103,45,34,24,103,290.15,30.16,13.91,334.22,Martes,10,351.04,373.14,314.3598214285715,3.66,62.6325,38.644999999999996,9.88,35.34,24.785714285714285
2016-10-19,2,0,104,45,35,24,104,184.72,40.03,20.9,245.65,Miercoles,10,290.15,320.93,294.90124999999995,30.16,57.62,36.13214285714285,13.91,37.59,22.40142857142857
2016-10-20,3,0,105,45,35,25,105,368.74,6.32,8.01,383.07,Jueves,10,184.72,297.03,305.14553571428576,40.03,62.6325,28.0875,20.9,21.76,20.437142857142856
2016-10-21,4,0,106,46,34,26,106,291.81,16.26,44.88,352.95,Viernes,10,368.74,272.09,307.96267857142857,6.32,62.6325,21.462857142857143,8.01,33.27,22.095714285714287
2016-10-22,5,1,105,46,32,27,74,146.02,11.04,36.9,193.96,Sabado,10,291.81,241.68,294.2969642857143,16.26,46.3,16.425714285714285,44.88,19.09,24.639999999999997
2016-10-23,6,1,105,46,33,26,77,266.15,30.39,57.64375,359.59,Domingo,10,146.02,427.59875,271.23285714285714,11.04,7.51,19.694285714285712,36.9,38.0,27.44625
2016-10-24,0,0,105,44,35,26,105,260.93,3.16,13.05,277.14000000000004,Lunes,10,266.15,351.04,258.36,30.39,3.66,19.622857142857146,57.64375,9.88,27.89910714285714
2016-10-25,1,0,105,46,34,25,105,427.59875,33.04,21.52,493.39,Martes,10,260.93,290.15,277.9955357142857,3.16,30.16,20.034285714285716,13.05,13.91,28.986250000000002
2016-10-26,2,0,106,46,35,25,106,204.0,33.32,10.58,247.9,Miercoles,10,427.59875,184.72,280.7498214285714,33.04,40.03,19.075714285714287,21.52,20.9,27.51196428571429
2016-10-27,3,0,105,46,33,26,105,224.61,33.02,33.99,291.62,Jueves,10,204.0,368.74,260.15982142857143,33.32,6.32,22.890000000000004,10.58,8.01,31.22339285714286
2016-10-28,4,0,105,46,33,26,105,241.43,28.7,36.46,306.59,Viernes,10,224.61,291.81,252.96267857142857,33.02,16.26,24.667142857142856,33.99,44.88,30.02053571428571
2016-10-29,5,1,105,47,32,26,78,409.26,62.6325,57.64375,559.03,Sabado,10,241.43,146.02,290.5683928571429,28.7,11.04,32.0375,36.46,36.9,32.98392857142857
2016-10-30,6,1,104,49,29,26,72,353.77,12.73,23.78,390.28,Domingo,10,409.26,266.15,303.08553571428575,62.6325,30.39,29.51464285714286,57.64375,57.64375,28.146250000000002
2016-10-31,0,0,103,48,30,25,103,299.88,19.22,13.43,332.53000000000003,Lunes,10,353.77,260.93,308.64982142857144,12.73,3.16,31.80892857142857,23.78,13.05,28.200535714285714
2016-11-01,1,0,102,47,30,25,102,179.18,55.78,10.99,245.95,Martes,11,299.88,427.59875,273.1614285714286,19.22,33.04,35.0575,13.43,21.52,26.69625
2016-11-02,2,0,102,48,28,26,102,287.43,3.06,20.83,311.32,Miercoles,11,179.18,204.0,285.08,55.78,33.32,30.73464285714286,10.99,10.58,28.16053571428571
2016-11-03,3,0,102,48,28,26,102,288.17,9.33,10.44,307.94,Jueves,11,287.43,224.61,294.15999999999997,3.06,33.02,27.350357142857142,20.83,33.99,24.796250000000004
2016-11-04,4,0,101,49,28,24,101,166.67,40.87,39.5,247.04,Viernes,11,288.17,241.43,283.48,9.33,28.7,29.08892857142857,10.44,36.46,25.23053571428571
2016-11-05,5,1,104,51,28,25,72,169.77,25.69,38.5,233.96,Sabado,11,166.67,409.26,249.26714285714283,40.87,62.6325,23.81142857142857,39.5,57.64375,22.495714285714286
2016-11-06,6,1,104,50,29,25,75,212.27,8.01,38.95,259.23,Domingo,11,169.77,353.77,229.05285714285714,25.69,12.73,23.13714285714286,38.5,23.78,24.662857142857142
2016-11-07,0,0,103,49,30,24,103,241.55,28.36,23.93,293.84000000000003,Lunes,11,212.27,299.88,220.72,8.01,19.22,24.442857142857143,38.95,13.43,26.162857142857142
2016-11-08,1,0,104,49,31,24,104,141.64,59.96,33.63,235.23,Martes,11,241.55,179.18,215.35714285714286,28.36,55.78,25.04,23.93,10.99,29.39714285714286
2016-11-09,2,0,104,50,30,24,104,175.95,54.89,11.25,242.09,Miercoles,11,141.64,287.43,199.4314285714286,59.96,3.06,32.44428571428572,33.63,20.83,28.02857142857143
2016-11-10,3,0,103,50,30,23,103,213.65,14.37,33.66,261.68,Jueves,11,175.95,288.17,188.78571428571428,54.89,9.33,33.16428571428572,11.25,10.44,31.345714285714287
2016-11-11,4,0,101,47,32,22,101,223.93,19.38,46.29,289.6,Viernes,11,213.65,166.67,196.96571428571428,14.37,40.87,30.094285714285718,33.66,39.5,32.315714285714286
2016-11-12,5,1,100,46,33,21,76,285.17,28.21,33.31,346.69,Sabado,11,223.93,169.77,213.45142857142858,19.38,25.69,30.454285714285714,46.29,38.5,31.574285714285715
2016-11-13,6,1,98,45,32,21,73,295.11,2.6,25.27,322.98,Domingo,11,285.17,212.27,225.28571428571428,28.21,8.01,29.68142857142857,33.31,38.95,29.619999999999997
2016-11-14,0,0,99,46,33,20,99,332.39,17.14,38.82,388.35,Lunes,11,295.11,241.55,238.26285714285717,2.6,28.36,28.07857142857143,25.27,23.93,31.747142857142858
2016-11-15,1,0,101,50,31,20,101,205.19,62.6325,21.15,304.28,Martes,11,332.39,141.64,247.34142857142857,17.14,59.96,28.46035714285714,38.82,33.63,29.964285714285715
2016-11-16,2,0,103,49,36,18,103,267.43,16.39,14.27,298.09,Miercoles,11,205.19,175.95,260.40999999999997,62.6325,54.89,22.96035714285714,21.15,11.25,30.395714285714288
2016-11-17,3,0,104,50,34,20,104,283.59,0.0,20.6,304.19,Jueves,11,267.43,213.65,270.40142857142854,16.39,14.37,20.907500000000002,14.27,33.66,28.53
2016-11-18,4,0,105,53,33,19,105,219.79,21.4,4.75,245.94,Viernes,11,283.59,223.93,269.81,0.0,19.38,21.19607142857143,20.6,46.29,22.595714285714283
2016-11-19,5,1,104,54,31,19,74,175.16,7.43,18.32,200.91,Sabado,11,219.79,285.17,254.0942857142857,21.4,28.21,18.2275,4.75,33.31,20.45428571428571
2016-11-20,6,1,104,54,32,18,70,117.41,9.11,24.8,151.32,Domingo,11,175.16,295.11,228.70857142857145,7.43,2.6,19.1575,18.32,25.27,20.387142857142855
2016-11-21,0,0,105,54,32,19,105,207.26,4.43,5.31,217.0,Lunes,11,117.41,332.39,210.83285714285714,9.11,17.14,17.341785714285713,24.8,38.82,15.6
2016-11-22,1,0,105,53,34,18,105,162.95,9.18,13.97,186.1,Martes,11,207.26,205.19,204.79857142857142,4.43,62.6325,9.705714285714285,5.31,21.15,14.574285714285717
2016-11-23,2,0,105,52,34,19,105,306.11,13.65,11.75,331.51,Miercoles,11,162.95,267.43,210.3242857142857,9.18,16.39,9.314285714285715,13.97,14.27,14.214285714285714
2016-11-24,3,0,105,52,34,19,105,198.03,4.96,33.95,236.94,Jueves,11,306.11,283.59,198.10142857142856,13.65,0.0,10.022857142857143,11.75,20.6,16.121428571428574
2016-11-25,4,0,103,52,32,19,103,142.15,57.74,27.7,227.59,Viernes,11,198.03,219.79,187.01,4.96,21.4,15.214285714285714,33.95,4.75,19.400000000000002
2016-11-26,5,1,103,52,32,19,75,180.26,24.03,13.31,217.6,Sabado,11,142.15,175.16,187.73857142857145,57.74,7.43,17.585714285714285,27.7,18.32,18.684285714285714
2016-11-27,6,1,105,53,31,21,78,318.09,12.47,37.96,368.52,Domingo,11,180.26,117.41,216.40714285714284,24.03,9.11,18.065714285714286,13.31,24.8,20.564285714285713
2016-11-28,0,0,105,55,29,21,105,162.9,13.8,18.65,195.35,Lunes,11,318.09,207.26,210.07,12.47,4.43,19.404285714285717,37.96,5.31,22.47
2016-11-29,1,0,105,54,27,24,105,321.96,15.56,27.38,364.9,Martes,11,162.9,162.95,232.78571428571428,13.8,9.18,20.315714285714286,18.65,13.97,24.385714285714283
2016-11-30,2,0,103,53,26,24,103,170.05,36.35,16.61,223.01,Miercoles,11,321.96,306.11,213.34857142857143,15.56,13.65,23.55857142857143,27.38,11.75,25.080000000000002
2016-12-01,3,0,102,52,30,20,102,382.89,24.79,18.2,425.88,Jueves,12,170.05,198.03,239.75714285714284,36.35,4.96,26.391428571428573,16.61,33.95,22.830000000000002
2016-12-02,4,0,104,51,33,20,104,297.0,40.42,24.07,361.49,Viernes,12,382.89,142.15,261.87857142857143,24.79,57.74,23.91714285714286,18.2,27.7,22.31142857142857
2016-12-03,5,1,105,53,32,20,79,227.25,4.59,12.68,244.52,Sabado,12,297.0,180.26,268.59142857142854,40.42,24.03,21.140000000000004,24.07,13.31,22.221428571428568
2016-12-04,6,1,104,53,33,18,72,328.18,10.32,25.13,363.63,Domingo,12,227.25,318.09,270.03285714285715,4.59,12.47,20.832857142857144,12.68,37.96,20.388571428571428
2016-12-05,0,0,104,52,34,18,104,160.29,18.36,33.74,212.39,Lunes,12,328.18,162.9,269.65999999999997,10.32,13.8,21.48428571428571,25.13,18.65,22.544285714285714
2016-12-06,1,0,105,55,32,18,105,193.35,9.27,21.07,223.69,Martes,12,160.29,321.96,251.2871428571428,18.36,15.56,20.585714285714285,33.74,27.38,21.642857142857142
2016-12-07,2,0,103,55,29,19,103,321.34,22.43,16.22,359.99,Miercoles,12,193.35,170.05,272.9,9.27,36.35,18.59714285714286,21.07,16.61,21.587142857142858
2016-12-08,3,0,102,54,29,19,102,243.35,24.95,20.74,289.04,Jueves,12,321.34,382.89,252.96571428571428,22.43,24.79,18.62,16.22,18.2,21.949999999999996
2016-12-09,4,0,103,57,27,19,103,240.77,4.71,21.5,266.98,Viernes,12,243.35,297.0,244.93285714285713,24.95,40.42,13.518571428571429,20.74,24.07,21.58285714285714
2016-12-10,5,1,103,57,27,19,69,207.36,2.28,27.48,237.12,Sabado,12,240.77,227.25,242.0914285714286,4.71,4.59,13.18857142857143,21.5,12.68,23.697142857142858
2016-12-11,6,1,102,55,29,18,66,274.85,17.19,12.64,304.68,Domingo,12,207.36,328.18,234.47285714285712,2.28,10.32,14.17,27.48,25.13,21.912857142857142
2016-12-12,0,0,103,56,29,18,103,310.32,62.6325,12.63,397.21,Lunes,12,274.85,160.29,255.9057142857143,17.19,18.36,20.494642857142853,12.64,33.74,18.897142857142857
2016-12-13,1,0,104,56,29,19,104,303.17,0.0,3.21,306.38,Martes,12,310.32,193.35,271.5942857142857,62.6325,9.27,19.170357142857142,12.63,21.07,16.345714285714287
2016-12-14,2,0,103,55,29,19,103,223.33,57.28,21.35,301.96000000000004,Miercoles,12,303.17,321.34,257.59285714285716,0.0,22.43,24.148928571428574,3.21,16.22,17.07857142857143
2016-12-15,3,0,102,54,30,18,102,155.88,19.84,34.8,210.52,Jueves,12,223.33,243.35,245.09714285714287,57.28,24.95,23.41892857142857,21.35,20.74,19.087142857142858
2016-12-16,4,0,102,54,30,18,102,269.99,20.88,25.8,316.67,Viernes,12,155.88,240.77,249.27142857142857,19.84,4.71,25.728928571428575,34.8,21.5,19.701428571428572
2016-12-17,5,1,102,55,28,19,71,283.51,24.09,23.18,330.78,Sabado,12,269.99,207.36,260.15,20.88,2.28,28.844642857142855,25.8,27.48,19.087142857142858
2016-12-18,6,1,106,58,30,18,68,276.16,33.03,6.08,315.27000000000004,Domingo,12,283.51,274.85,260.33714285714285,24.09,17.19,31.107499999999998,23.18,12.64,18.15
2016-12-19,0,0,105,57,30,18,105,0.03,0.18,0.31,0.52,Lunes,12,276.16,310.32,216.01,33.03,62.6325,22.185714285714287,6.08,12.63,16.39
2016-12-20,1,0,104,55,30,19,104,319.75,33.84,24.0,377.59,Martes,12,0.03,303.17,218.37857142857143,0.18,0.0,27.020000000000003,0.31,3.21,19.360000000000003
2016-12-21,2,0,104,54,30,20,104,258.11,12.94,5.26,276.31,Miercoles,12,319.75,223.33,223.34714285714284,33.84,57.28,20.685714285714287,24.0,21.35,17.06142857142857
2016-12-22,3,0,105,55,30,20,105,269.39,2.73,17.65,289.77,Jueves,12,258.11,155.88,239.56285714285715,12.94,19.84,18.24142857142857,5.26,34.8,14.611428571428572
2016-12-23,4,0,104,56,29,19,104,222.14,16.5,19.43,258.07,Viernes,12,269.39,269.99,232.72714285714284,2.73,20.88,17.615714285714287,17.65,25.8,13.70142857142857
2016-12-24,5,1,105,52,33,20,80,427.59875,11.64,24.98,478.36,Sabado,12,222.14,283.51,253.31125,16.5,24.09,15.837142857142856,19.43,23.18,13.958571428571428
2016-12-25,6,1,105,52,32,21,73,389.41,0.44,10.56,400.41,Domingo,12,427.59875,276.16,269.4898214285714,11.64,33.03,11.18142857142857,24.98,6.08,14.598571428571429
2016-12-26,0,0,104,52,31,21,104,411.12,18.41,43.36,472.89,Lunes,12,389.41,0.03,328.2169642857143,0.44,0.18,13.785714285714286,10.56,0.31,20.74857142857143
2016-12-27,1,0,105,53,31,21,105,381.87,23.66,24.21,429.74,Martes,12,411.12,319.75,337.09125,18.41,33.84,12.331428571428571,43.36,24.0,20.77857142857143
2016-12-28,2,0,104,51,32,21,104,395.85,21.42,17.52,434.79,Miercoles,12,381.87,258.11,356.7683928571428,23.66,12.94,13.542857142857144,24.21,5.26,22.53
2016-12-29,3,0,102,48,34,20,102,427.59875,12.92,43.79,609.7399999999999,Jueves,12,395.85,269.39,379.3696428571429,21.42,2.73,14.998571428571427,17.52,17.65,26.264285714285712
2016-12-30,4,0,104,49,36,19,104,427.59875,42.34,21.52,1184.1799999999998,Viernes,12,427.59875,222.14,408.7208928571429,12.92,16.5,18.69,43.79,19.43,26.562857142857144
2016-12-31,5,1,102,47,35,20,75,427.59875,21.37,32.92,600.03,Sabado,12,427.59875,427.59875,408.7208928571428,42.34,11.64,20.080000000000002,21.52,24.98,27.697142857142858
2017-01-01,6,1,103,47,36,20,69,119.83,24.05,14.17,158.04999999999998,Domingo,1,427.59875,389.41,370.20946428571426,21.37,0.44,23.452857142857145,32.92,10.56,28.21285714285714
2017-01-02,0,0,102,45,39,18,102,218.05,0.08,2.02,220.15000000000003,Lunes,1,119.83,411.12,342.62803571428566,24.05,18.41,20.834285714285716,14.17,43.36,22.307142857142857
2017-01-03,1,0,102,45,39,18,102,427.59875,28.17,22.5,507.0,Martes,1,218.05,381.87,349.1607142857143,0.08,23.66,21.47857142857143,2.02,24.21,22.062857142857144
2017-01-04,2,0,102,46,37,19,102,387.99,32.7,25.81,446.5,Miercoles,1,427.59875,395.85,348.03785714285715,28.17,21.42,23.09,22.5,17.52,23.247142857142855
2017-01-05,3,0,101,46,37,18,101,421.63,45.63,27.67,494.93,Jueves,1,387.99,427.59875,347.18517857142854,32.7,12.92,27.762857142857147,25.81,43.79,20.944285714285716
2017-01-06,4,0,102,44,40,18,102,427.59875,35.48,15.31,495.08,Viernes,1,421.63,427.59875,347.18517857142854,45.63,42.34,26.782857142857146,27.67,21.52,20.057142857142857
2017-01-07,5,1,102,46,37,19,71,166.81,23.61,11.68,202.1,Sabado,1,427.59875,427.59875,309.9296428571428,35.48,21.37,27.102857142857143,15.31,32.92,17.02285714285714
2017-01-08,6,1,100,44,38,18,77,135.22,28.04,19.87,183.13,Domingo,1,166.81,119.83,312.1282142857143,23.61,24.05,27.67285714285714,11.68,14.17,17.837142857142858
2017-01-09,0,0,102,45,38,19,102,381.92,30.43,14.03,426.38,Lunes,1,135.22,218.05,335.5382142857143,28.04,0.08,32.00857142857143,19.87,2.02,19.552857142857142
2017-01-10,1,0,104,47,38,19,104,373.28,62.6325,24.67,478.34,Martes,1,381.92,427.59875,327.7783928571429,30.43,28.17,36.93178571428571,14.03,22.5,19.862857142857145
2017-01-11,2,0,103,47,37,19,103,350.35,62.37,34.75,447.47,Miercoles,1,373.28,387.99,322.40125,62.6325,32.7,41.17035714285714,24.67,25.81,21.140000000000004
2017-01-12,3,0,101,45,37,19,101,427.59875,43.6,32.48,521.84,Jueves,1,350.35,421.63,323.2539285714286,62.37,45.63,40.88035714285714,34.75,27.67,21.827142857142857
2017-01-13,4,0,101,45,35,21,101,366.48,61.47,27.73,455.68000000000006,Viernes,1,427.59875,427.59875,314.52267857142857,43.6,35.48,44.59321428571428,32.48,15.31,23.601428571428574
2017-01-14,5,1,100,44,34,22,75,238.69,47.71,26.23,312.63,Sabado,1,366.48,166.81,324.79125000000005,61.47,23.61,48.036071428571425,27.73,11.68,25.68
2017-01-15,6,1,100,44,34,22,75,194.34,44.02,35.56,273.92,Domingo,1,238.69,135.22,333.2369642857143,47.71,28.04,50.31892857142857,26.23,19.87,27.92142857142857
2017-01-16,0,0,101,46,29,26,101,427.59875,39.1,33.86,504.03,Lunes,1,194.34,381.92,339.7625,44.02,30.43,51.557500000000005,35.56,14.03,30.754285714285718
2017-01-17,1,0,101,45,30,26,101,322.33,41.86,37.6,401.79,Martes,1,427.59875,373.28,332.4839285714285,39.1,62.6325,48.589999999999996,33.86,24.67,32.60142857142857
2017-01-18,2,0,101,47,28,26,101,308.85,51.59,34.36,394.80000000000007,Miercoles,1,322.33,350.35,326.55535714285713,41.86,62.37,47.050000000000004,37.6,34.75,32.54571428571428
2017-01-19,3,0,101,50,25,26,101,256.59,46.53,26.11,329.23,Jueves,1,308.85,427.59875,302.1255357142857,51.59,43.6,47.46857142857142,34.36,32.48,31.63571428571429
2017-01-20,4,0,103,51,25,27,103,260.56,62.6325,19.5,349.25,Viernes,1,256.59,366.48,286.9941071428571,46.53,61.47,47.63464285714286,26.11,27.73,30.46
2017-01-21,5,1,104,53,24,27,77,258.06,40.27,30.51,328.84,Sabado,1,260.56,238.69,289.76125,62.6325,47.71,46.57178571428572,19.5,26.23,31.071428571428573
2017-01-22,6,1,104,52,24,28,78,195.71,50.1,24.75,270.56,Domingo,1,258.06,194.34,289.95696428571426,40.27,44.02,47.44035714285714,30.51,35.56,29.527142857142856
2017-01-23,0,0,103,50,24,29,103,287.16,48.15,29.94,365.25,Lunes,1,195.71,427.59875,269.89428571428573,50.1,39.1,48.73321428571428,24.75,33.86,28.967142857142854
2017-01-24,1,0,103,49,25,29,103,279.18,33.59,35.34,348.11,Martes,1,287.16,322.33,263.73,48.15,41.86,47.551785714285714,29.94,37.6,28.64428571428571
2017-01-25,2,0,104,51,24,29,104,357.09,54.9,45.25,457.24,Miercoles,1,279.18,308.85,270.62142857142857,33.59,51.59,48.02464285714286,35.34,34.36,30.2
2017-01-26,3,0,103,50,24,29,103,254.89,42.69,33.64,331.22,Jueves,1,357.09,256.59,270.37857142857143,54.9,46.53,47.47607142857144,45.25,26.11,31.275714285714287
2017-01-27,4,0,101,47,26,28,101,288.35,62.6325,43.34,396.7900000000001,Viernes,1,254.89,260.56,274.34857142857146,42.69,62.6325,47.47607142857144,33.64,19.5,34.681428571428576
2017-01-28,5,1,103,48,27,28,79,171.19,26.61,32.32,230.12,Sabado,1,288.35,258.06,261.93857142857144,62.6325,40.27,45.52464285714286,43.34,30.51,34.940000000000005
2017-01-29,6,1,103,48,27,28,80,289.59,48.02,28.98,366.59,Domingo,1,171.19,195.71,275.35,26.61,50.1,45.2275,32.32,24.75,35.544285714285714
2017-01-30,0,0,105,51,28,26,105,250.38,50.32,41.5,342.2,Lunes,1,289.59,287.16,270.0957142857143,48.02,48.15,45.5375,28.98,29.94,37.19571428571429
2017-01-31,1,0,105,49,29,27,105,331.4,42.87,23.89,398.16,Martes,1,250.38,279.18,277.55571428571426,50.32,33.59,46.863214285714285,41.5,35.34,35.56
2017-02-01,2,0,104,48,30,26,104,220.9,33.24,37.71,291.85,Miercoles,2,331.4,357.09,258.1,42.87,54.9,43.76892857142857,23.89,45.25,34.48285714285715
2017-02-02,3,0,103,47,30,26,103,289.25,28.21,42.39,359.85,Jueves,2,220.9,254.89,263.00857142857143,33.24,42.69,41.700357142857136,37.71,33.64,35.73285714285714
2017-02-03,4,0,104,48,28,28,104,298.28,49.55,42.01,389.84,Viernes,2,289.25,288.35,264.4271428571428,28.21,62.6325,39.83142857142857,42.39,43.34,35.542857142857144
2017-02-04,5,1,104,48,28,28,73,134.12,33.68,42.91,210.71,Sabado,2,298.28,171.19,259.13142857142856,49.55,26.61,40.84142857142857,42.01,32.32,37.05571428571428
2017-02-05,6,1,102,46,28,28,70,180.17,3.05,57.64375,242.41,Domingo,2,134.12,289.59,243.5,33.68,48.02,34.417142857142856,42.91,28.98,41.150535714285716
2017-02-06,0,0,100,45,26,29,100,89.22,9.33,57.61,156.16,Lunes,2,180.17,250.38,220.4771428571428,3.05,50.32,28.56142857142857,57.64375,41.5,43.45196428571428
2017-02-07,1,0,99,44,26,29,99,89.13,8.88,17.55,115.56,Martes,2,89.22,331.4,185.86714285714285,9.33,42.87,23.705714285714286,57.61,23.89,42.54624999999999
2017-02-08,2,0,100,44,27,29,100,239.97,20.89,57.64375,323.66,Miercoles,2,89.13,220.9,188.59142857142857,8.88,33.24,21.941428571428567,17.55,37.71,45.39392857142857
2017-02-09,3,0,102,46,26,30,102,137.46,21.94,24.47,183.87,Jueves,2,239.97,289.25,166.90714285714284,20.89,28.21,21.045714285714286,57.64375,42.39,42.833928571428565
2017-02-10,4,0,102,45,26,31,102,156.6,16.95,24.88,198.43,Viernes,2,137.46,298.28,146.66714285714286,21.94,49.55,16.388571428571428,24.47,42.01,40.386785714285715
2017-02-11,5,1,100,43,26,31,71,62.21,33.49,33.03,128.73000000000002,Sabado,2,156.6,134.12,136.3942857142857,16.95,33.68,16.361428571428572,24.88,42.91,38.97535714285714
2017-02-12,6,1,98,41,26,31,73,134.2,11.85,57.64375,207.47,Domingo,2,62.21,180.17,129.82714285714286,33.49,3.05,17.61857142857143,33.03,57.64375,38.97535714285714
2017-02-13,0,0,98,44,25,29,98,2.07,0.85,0.27,3.19,Lunes,2,134.2,89.22,117.37714285714286,11.85,9.33,16.407142857142855,57.64375,57.61,30.783928571428568
2017-02-14,1,0,99,44,24,31,99,144.89,1.36,25.98,172.23,Martes,2,2.07,89.13,125.34285714285714,0.85,8.88,15.332857142857142,0.27,17.55,31.988214285714285
2017-02-15,2,0,101,44,26,31,101,127.83,2.89,36.77,167.49,Miercoles,2,144.89,239.97,109.32285714285715,1.36,20.89,12.76142857142857,25.98,57.64375,29.00625
2017-02-16,3,0,105,48,26,31,105,220.54,4.85,22.72,248.11,Jueves,2,127.83,137.46,121.19142857142856,2.89,21.94,10.320000000000002,36.77,24.47,28.75625
2017-02-17,4,0,105,51,24,30,105,84.2,13.79,16.65,114.64,Viernes,2,220.54,156.6,110.84857142857143,4.85,16.95,9.868571428571428,22.72,24.88,27.58053571428571
2017-02-18,5,1,104,51,23,30,75,150.14,26.29,41.46,217.89,Sabado,2,84.2,62.21,123.40999999999998,13.79,33.49,8.84,16.65,33.03,28.78482142857143
2017-02-19,6,1,102,52,21,29,69,58.72,1.26,20.88,80.86,Domingo,2,150.14,134.2,112.62714285714284,26.29,11.85,7.327142857142856,41.46,57.64375,23.532857142857143
2017-02-20,0,0,100,50,20,30,100,222.84,5.53,29.08,257.45,Lunes,2,58.72,2.07,144.16571428571427,1.26,0.85,7.995714285714285,20.88,0.27,27.648571428571426
2017-02-21,1,0,102,50,21,31,102,157.78,40.81,30.82,229.41,Martes,2,222.84,144.89,146.00714285714284,5.53,1.36,13.63142857142857,29.08,25.98,28.34
2017-02-22,2,0,102,50,21,31,102,144.69,28.7,23.07,196.46,Miercoles,2,157.78,127.83,148.41571428571427,40.81,2.89,17.318571428571428,30.82,36.77,26.38285714285714
2017-02-23,3,0,102,50,22,30,102,161.47,16.87,39.16,217.5,Jueves,2,144.69,220.54,139.97714285714284,28.7,4.85,19.035714285714285,23.07,22.72,28.731428571428573
2017-02-24,4,0,104,52,22,30,104,207.63,29.55,6.27,243.45,Viernes,2,161.47,84.2,157.60999999999999,16.87,13.79,21.287142857142857,39.16,16.65,27.24857142857143
2017-02-25,5,1,104,48,25,31,72,115.21,20.9,36.41,172.51999999999998,Sabado,2,207.63,150.14,152.62000000000003,29.55,26.29,20.517142857142858,6.27,41.46,26.527142857142856
2017-02-26,6,1,108,49,27,32,82,88.6,8.17,34.37,131.14,Domingo,2,115.21,58.72,156.88857142857142,20.9,1.26,21.504285714285714,36.41,20.88,28.454285714285714
2017-02-27,0,0,107,47,30,30,107,114.14,48.28,33.89,196.31,Lunes,2,88.6,222.84,141.35999999999999,8.17,5.53,27.611428571428572,34.37,29.08,29.14142857142857
2017-02-28,1,0,107,47,31,29,107,186.04,30.29,30.6,246.93,Martes,2,114.14,157.78,145.39714285714285,48.28,40.81,26.108571428571427,33.89,30.82,29.109999999999996
2017-03-01,2,0,107,50,27,30,107,105.54,55.12,24.72,185.38,Miercoles,3,186.04,144.69,139.80428571428573,30.29,28.7,29.88285714285714,30.6,23.07,29.345714285714287
2017-03-02,3,0,106,49,28,29,106,93.67,3.38,28.07,125.12,Jueves,3,105.54,161.47,130.11857142857144,55.12,16.87,27.955714285714286,24.72,39.16,27.76142857142857
2017-03-03,4,0,105,49,28,28,105,89.77,28.57,50.33,168.67000000000002,Viernes,3,93.67,207.63,113.28142857142858,3.38,29.55,27.815714285714286,28.07,6.27,34.05571428571428
2017-03-04,5,1,103,46,29,28,75,84.21,1.2,27.15,112.56,Sabado,3,89.77,115.21,108.85285714285715,28.57,20.9,25.00142857142857,50.33,36.41,32.73285714285714
2017-03-05,6,1,103,46,29,28,79,173.44,9.24,57.64375,250.81,Domingo,3,84.21,88.6,120.97285714285714,1.2,8.17,25.154285714285717,27.15,34.37,36.057678571428575
2017-03-06,0,0,101,46,28,27,101,133.96,4.43,37.0,175.39,Lunes,3,173.44,114.14,123.80428571428571,9.24,48.28,18.889999999999997,57.64375,33.89,36.50196428571429
